libName	subtype.pam50	subtype.pam50_proba_Basal	subtype.pam50_proba_Her2	subtype.pam50_proba_LumA	subtype.pam50_proba_LumB	subtype.pam50_proba_Normal
TCGA.AO.A0JE.01A.11R.A056.07	Her2	0.0204798127559977	0.689238789297303	0	0.290281397946699	0
TCGA.D8.A1Y1.01A.21R.A14M.07	LumB	0	0.348879716981132	0	0.651120283018868	0
TCGA.EW.A1P3.01A.11R.A144.07	LumB	0	0.311259169526886	0.00639343159028198	0.682347398882832	0
TCGA.OL.A6VO.01A.12R.A33J.07	Basal	0.771028299243486	0.103950686466797	0	0.125021014289717	0
TCGA.EW.A1IY.01A.11R.A13Q.07	LumB	0	0.311297330850404	0	0.688702669149597	0
TCGA.BH.A0E1.01A.11R.A056.07	LumB	0	0.000752688172043011	0	0.999247311827957	0
TCGA.A1.A0SJ.01A.11R.A084.07	LumB	0	0.389839491217444	0	0.610160508782556	0
TCGA.OL.A66O.01A.11R.A31O.07	LumB	0	0.250849579681631	0	0.749150420318369	0
TCGA.E9.A244.01A.11R.A169.07	Basal	0.918425954672462	0	0	0	0.081574045327538
TCGA.E2.A573.01A.11R.A29R.07	Basal	0.745356769406961	0.187471991236369	0	0.0671712393566698	0
TCGA.E2.A1LK.01A.21R.A14D.07	Basal	0.78401396529835	0	0	0	0.21598603470165
TCGA.OL.A5RV.01A.12R.A28M.07	LumA	0	0	0.561440036341611	0	0.438559963658389
TCGA.BH.A1EV.01A.11R.A137.07	Her2	0	0.51965124683773	0	0.48034875316227	0
TCGA.BH.A0AZ.01A.21R.A12P.07	LumA	0	0	0.552023945267959	0.447976054732041	0
TCGA.E9.A228.01A.31R.A157.07	LumB	0	0.273495068586328	0	0.726504931413672	0
TCGA.A7.A5ZW.01A.12R.A29R.07	LumA	0	0	0.675878028859243	0	0.324121971140757
TCGA.A7.A6VW.01A.21R.A33J.07	Basal	0.751276844501877	0.225647652452157	0	0.0230755030459664	0
TCGA.BH.A1FL.01A.11R.A13Q.07	LumB	0	0	0.354692056956596	0.645307943043404	0
TCGA.D8.A27F.01A.11R.A16F.07	Basal	0.920929939516129	0.079070060483871	0	0	0
TCGA.AO.A1KR.01A.12R.A144.07	Basal	0.883041301627034	0.116958698372966	0	0	0
TCGA.A2.A3Y0.01A.11R.A239.07	Basal	0.739562759654022	0.245522032282231	0	0.0149152080637472	0
TCGA.BH.A1FH.01A.12R.A13Q.07	LumA	0	0	0.504421221864952	0	0.495578778135048
TCGA.A7.A0D9.01A.31R.A056.07	LumA	0	0.0135182894504329	0.691199858632267	0.176974730517759	0.118307121399541
TCGA.AN.A0XR.01A.11R.A109.07	LumB	0	0.256118198385837	0	0.743881801614163	0
TCGA.C8.A1HN.01A.11R.A137.07	LumB	0	0.230533448053345	0	0.769466551946655	0
TCGA.A2.A0SX.01A.12R.A084.07	Basal	1	0	0	0	0
TCGA.BH.A5J0.01A.11R.A27Q.07	LumB	0	0.161978519763279	0.32812157521736	0.509899905019361	0
TCGA.BH.A0B3.01A.11R.A056.07	Basal	0.788968373493976	0.211031626506024	0	0	0
TCGA.AO.A12B.01A.11R.A10J.07	LumB	0	0	0.24934605323896	0.75065394676104	0
TCGA.GI.A2C9.01A.11R.A21T.07	Basal	0.836546747091771	0	0	0	0.163453252908229
TCGA.A1.A0SP.01A.11R.A084.07	Basal	1	0	0	0	0
TCGA.E9.A22E.01A.11R.A157.07	LumB	0	0.110125952933378	0	0.889874047066622	0
TCGA.D8.A1X5.01A.11R.A14D.07	LumB	0	0.300329186439229	0.116155786413578	0.583515027147193	0
TCGA.3C.AALI.01A.11R.A41B.07	Her2	0	0.653107569721115	0	0.346892430278885	0
TCGA.AC.A7VB.01A.11R.A352.07	LumB	0	0.0892369477911646	0	0.910763052208835	0
TCGA.AC.A6NO.01A.12R.A33J.07	LumB	0	0	0.271181262729124	0.728818737270876	0
TCGA.A7.A6VX.01A.12R.A33J.07	LumB	0	0.346706326175276	0	0.653293673824724	0
TCGA.EW.A1PH.01A.11R.A14M.07	Basal	0.852706648697215	0.147293351302785	0	0	0
TCGA.AR.A256.01A.11R.A169.07	Basal	0.940072639225182	0.0599273607748184	0	0	0
TCGA.BH.A0HN.01A.11R.A10U.07	LumA	0	0.00185197887372248	0.517250840249674	0.480897180876603	0
TCGA.D8.A27N.01A.11R.A16F.07	Her2	0	0.519239561109418	0	0.480760438890582	0
TCGA.AO.A0JL.01A.11R.A056.07	Basal	0.883793356130923	0.116206643869077	0	0	0
TCGA.C8.A27B.01A.11R.A169.07	Basal	0.741720673048338	0.190796123431833	0	0.0674832035198288	0
TCGA.AR.A0U2.01A.11R.A109.07	LumB	0.0477418245885437	0.415925400713334	0	0.536332774698122	0
TCGA.BH.A0DK.01A.21R.A056.07	LumB	0	0.0670786855592403	0	0.93292131444076	0
TCGA.E9.A1R0.01A.22R.A16F.07	LumA	0	0	0.57382026370576	0.42617973629424	0
TCGA.A2.A3XS.01A.11R.A22U.07	Basal	0.998156493240475	0.00184350675952479	0	0	0
TCGA.EW.A1P8.01A.11R.A144.07	Basal	0.884433389953895	0.115566610046105	0	0	0
TCGA.3C.AALK.01A.11R.A41B.07	Her2	0	0.383562786816854	0.341843971631206	0.27459324155194	0
TCGA.C8.A26Z.01A.11R.A16F.07	LumB	0	0.188561956071281	0.10269374222959	0.70874430169913	0
TCGA.E2.A10E.01A.21R.A10J.07	LumB	0	0.105061575629014	0.226091567968888	0.668846856402098	0
TCGA.D8.A1JH.01A.11R.A13Q.07	LumA	0	0	0.84031973816717	0	0.15968026183283
TCGA.GM.A2DC.01A.11R.A18M.07	LumA	0	0	0.720395948434622	0	0.279604051565378
TCGA.BH.A0GZ.01A.11R.A056.07	LumB	0	0.00994854202401372	0.424356775300172	0.565694682675815	0
TCGA.E2.A106.01A.11R.A10J.07	LumA	0	0	0.512469287469287	0.487530712530713	0
TCGA.AO.A03M.01B.11R.A10J.07	LumB	0	0.486185888353641	0	0.513814111646359	0
TCGA.GM.A2DA.01A.11R.A18M.07	Her2	0	0.517944535073409	0	0.48205546492659	0
TCGA.A2.A0YG.01A.21R.A109.07	LumB	0	0.478461538461538	0	0.521538461538462	0
TCGA.E2.A1BD.01A.11R.A12P.07	LumB	0	0	0.434568387859677	0.565431612140323	0
TCGA.OL.A5D8.01A.11R.A27Q.07	LumB	0	0	0.358369702942419	0.641630297057581	0
TCGA.D8.A1X6.01A.11R.A14M.07	LumB	0	0	0.319273251160557	0.680726748839443	0
TCGA.D8.A27P.01A.11R.A16F.07	LumA	0	0	0.671130301705291	0	0.328869698294709
