libName	subtype.pam50	subtype.pam50_proba_Basal	subtype.pam50_proba_Her2	subtype.pam50_proba_LumA	subtype.pam50_proba_LumB	subtype.pam50_proba_Normal
TCGA.A2.A3XS.01A.11R.A22U.07	Basal	1	0	0	0	0
TCGA.EW.A1P8.01A.11R.A144.07	Basal	0.944626474442988	0.0553735255570118	0	0	0
TCGA.3C.AALK.01A.11R.A41B.07	LumA	0	0	0.822982276256042	0	0.177017723743958
TCGA.C8.A26Z.01A.11R.A16F.07	LumB	0	0.157782088154639	0.288743227877734	0.553474683967628	0
TCGA.E2.A10E.01A.21R.A10J.07	LumA	0	0	0.549986134220743	0.450013865779257	0
TCGA.D8.A1JH.01A.11R.A13Q.07	LumA	0	0	0.728159195199435	0	0.271840804800565
TCGA.GM.A2DC.01A.11R.A18M.07	LumA	0	0	0.70975830318974	0	0.29024169681026
TCGA.BH.A0GZ.01A.11R.A056.07	LumA	0	0	0.746385633845686	0.253614366154314	0
TCGA.E2.A106.01A.11R.A10J.07	LumA	0	0	0.667520296409306	0.19250258813273	0.139977115457963
TCGA.AO.A03M.01B.11R.A10J.07	LumB	0	0.485313977042539	0	0.514686022957461	0
TCGA.GM.A2DA.01A.11R.A18M.07	LumA	0	0.27637894115041	0.540574466514066	0.183046592335524	0
TCGA.A2.A0YG.01A.21R.A109.07	LumB	0	0.472579856584094	0	0.527420143415906	0
TCGA.E2.A1BD.01A.11R.A12P.07	LumA	0	0	0.698952348766475	0.239743156471781	0.0613044947617438
TCGA.OL.A5D8.01A.11R.A27Q.07	LumB	0	0	0.497305467928496	0.502694532071504	0
TCGA.D8.A1X6.01A.11R.A14M.07	LumB	0	0	0.407079047103411	0.592920952896589	0
TCGA.D8.A27P.01A.11R.A16F.07	LumA	0	0	0.665355042966983	0	0.334644957033017
TCGA.B6.A1KN.01A.11R.A13Q.07	LumB	0	0.471917110180048	0	0.528082889819952	0
TCGA.BH.A0AW.01A.11R.A056.07	Her2	0	0.748704358068316	0	0.251295641931684	0
